,Date,Average_views_per_viewer,Unique_viewers,Click_rate,Impressions,Comments,Shares,Dislikes,Subscribers_lost,Subscribers_gained,Likes,Average_viewed,Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue
765,2020-09-25,1.5565,12536.0,5.7,260634.0,62.0,65.0,21.0,79.0,353.0,956.0,31.31,0.0,274.0,19512.0,1132.4827,208,7.542000000000001
766,2020-09-26,1.5846,10997.0,5.82,226732.0,47.0,65.0,19.0,64.0,307.0,808.0,30.41,0.0,243.0,17426.0,965.1931,199,5.651
767,2020-09-27,1.5425,9407.0,6.03,183366.0,71.0,40.0,12.0,65.0,300.0,789.0,30.56,0.0,235.0,14510.0,799.0041,198,5.026
768,2020-09-28,1.5751,7402.0,5.75,151169.0,55.0,51.0,12.0,59.0,220.0,513.0,30.48,0.0,161.0,11659.0,651.6589,201,3.91
769,2020-09-29,1.5902,7164.0,5.77,146271.0,48.0,42.0,18.0,54.0,228.0,546.0,28.99,0.0,174.0,11392.0,605.4058,191,3.7569999999999997
770,2020-09-30,1.6048,6055.0,5.72,123869.0,43.0,51.0,17.0,67.0,190.0,425.0,29.83,0.0,123.0,9717.0,542.9735,201,2.992
771,2020-10-01,1.6044,6117.0,5.76,123649.0,24.0,30.0,9.0,42.0,196.0,439.0,28.63,0.0,154.0,9814.0,520.7546,191,2.364
772,2020-10-02,1.5572,5944.0,5.61,122669.0,45.0,29.0,14.0,46.0,175.0,422.0,28.28,0.0,129.0,9256.0,488.5618,190,2.5069999999999997
773,2020-10-03,1.5678,6164.0,5.84,125147.0,41.0,33.0,10.0,66.0,181.0,481.0,28.54,0.0,115.0,9664.0,513.9351,191,2.559
774,2020-10-04,1.6387,6161.0,5.79,129250.0,45.0,49.0,13.0,79.0,196.0,436.0,27.75,0.0,117.0,10096.0,527.951,188,2.47
775,2020-10-05,1.6117,6059.0,5.72,128032.0,48.0,34.0,6.0,61.0,213.0,405.0,29.34,0.0,152.0,9765.0,541.6284,199,2.408
776,2020-10-06,1.6030000000000002,6272.0,5.85,126213.0,46.0,38.0,17.0,63.0,229.0,427.0,29.1,0.0,166.0,10054.0,554.0199,198,2.681
777,2020-10-07,1.5989,5884.0,5.78,120480.0,43.0,40.0,12.0,62.0,224.0,404.0,29.16,0.0,162.0,9408.0,527.5026,201,2.553
778,2020-10-08,1.6168,5645.0,5.9,114985.0,42.0,57.0,15.0,58.0,181.0,335.0,28.37,0.0,123.0,9127.0,484.9772,191,2.536
779,2020-10-09,1.6207,4909.0,5.77,100412.0,34.0,41.0,8.0,50.0,167.0,337.0,29.56,0.0,117.0,7956.0,440.6224,199,2.23
780,2020-10-10,1.6494,4393.0,5.65,91034.0,28.0,34.0,8.0,54.0,165.0,324.0,28.53,0.0,111.0,7246.0,406.57300000000004,201,1.964
781,2020-10-11,1.6579,4265.0,5.85,88669.0,37.0,37.0,6.0,52.0,145.0,310.0,28.26,0.0,93.0,7071.0,387.0725,197,2.088
782,2020-10-12,1.6106,4150.0,5.86,82477.0,27.0,41.0,8.0,46.0,147.0,242.0,27.96,0.0,101.0,6684.0,361.8757,194,2.045
783,2020-10-13,1.6742,4260.0,5.87,93935.0,32.0,29.0,13.0,62.0,158.0,326.0,28.07,0.0,96.0,7132.0,388.3315,196,2.105
784,2020-10-14,1.6268,4459.0,5.76,97966.0,42.0,27.0,7.0,62.0,145.0,326.0,28.5,0.0,83.0,7254.0,400.2379,198,2.134
785,2020-10-15,1.651,4911.0,5.69,109888.0,43.0,39.0,11.0,63.0,201.0,403.0,28.89,0.0,138.0,8108.0,456.2286,202,2.93
786,2020-10-16,1.626,5375.0,5.67,120278.0,30.0,37.0,7.0,66.0,191.0,384.0,28.86,0.0,125.0,8740.0,492.1464,202,2.872
787,2020-10-17,1.6155,5207.0,5.93,110886.0,30.0,19.0,11.0,50.0,185.0,360.0,28.72,0.0,135.0,8412.0,474.8932,203,3.11
788,2020-10-18,1.6281,5225.0,5.83,113729.0,38.0,35.0,9.0,62.0,175.0,375.0,29.37,0.0,113.0,8507.0,488.7419,206,2.823
789,2020-10-19,1.6283,5601.0,5.8,122477.0,40.0,44.0,9.0,66.0,210.0,408.0,30.19,0.0,144.0,9120.0,540.7471,213,3.375
790,2020-10-20,1.59,6519.0,5.69,144428.0,40.0,33.0,18.0,60.0,259.0,480.0,30.45,0.0,199.0,10365.0,631.9848,219,3.991
791,2020-10-21,1.5964,6643.0,5.71,146131.0,36.0,42.0,7.0,80.0,283.0,488.0,30.87,0.0,203.0,10605.0,654.0777,222,3.8689999999999998
792,2020-10-22,1.5819,7141.0,5.67,158146.0,48.0,47.0,9.0,70.0,268.0,590.0,30.51,0.0,198.0,11296.0,687.4707,219,3.969
793,2020-10-23,1.5838,7989.0,5.44,179994.0,45.0,48.0,14.0,55.0,303.0,612.0,30.1,0.0,248.0,12653.0,786.2414,223,4.96
794,2020-10-24,1.4927,8900.0,5.17,201303.0,52.0,44.0,19.0,69.0,354.0,642.0,28.82,0.0,285.0,13285.0,801.0746,217,5.218
795,2020-10-25,1.4448,16489.0,5.46,328474.0,274.0,69.0,33.0,140.0,409.0,2098.0,33.27,1.0,269.0,23824.0,1399.1784,211,8.965
796,2020-10-26,1.5162,11485.0,4.95,274825.0,90.0,55.0,41.0,79.0,378.0,978.0,31.07,0.0,299.0,17414.0,1099.5910000000001,227,6.928
797,2020-10-27,1.5033,12122.0,5.07,284915.0,78.0,67.0,30.0,63.0,399.0,943.0,31.3,0.0,336.0,18223.0,1163.7781,229,6.875
798,2020-10-28,1.5384,14817.0,5.18,337315.0,262.0,68.0,33.0,165.0,417.0,1794.0,35.65,1.0,252.0,22794.0,1671.207,263,11.915
799,2020-10-29,1.5629,15243.0,4.94,378618.0,127.0,78.0,31.0,111.0,488.0,1607.0,34.65,0.0,377.0,23824.0,1685.7889,254,11.258
800,2020-10-30,1.5106,13302.0,5.05,316453.0,90.0,72.0,28.0,71.0,420.0,1040.0,32.46,0.0,349.0,20094.0,1332.0915,238,8.952
801,2020-10-31,1.5157,14392.0,4.89,357650.0,110.0,72.0,28.0,89.0,475.0,1117.0,31.71,0.0,386.0,21814.0,1447.9808,238,8.415
802,2020-11-01,1.5155,16480.0,5.05,395435.0,99.0,91.0,22.0,98.0,496.0,1253.0,31.04,0.0,398.0,24975.0,1608.3046,231,7.544
803,2020-11-02,1.5063,13679.0,5.07,321950.0,85.0,93.0,29.0,80.0,428.0,1019.0,31.38,0.0,348.0,20604.0,1335.5974,233,7.317
804,2020-11-03,1.4862,13462.0,5.29,288524.0,234.0,64.0,26.0,91.0,392.0,1634.0,30.85,1.0,301.0,20007.0,1255.638,225,7.027
805,2020-11-04,1.5282,14706.0,5.16,335199.0,167.0,106.0,27.0,79.0,427.0,1652.0,31.51,0.0,348.0,22474.0,1447.1585,231,8.145
806,2020-11-05,1.4969,13603.0,4.82,330606.0,95.0,103.0,27.0,79.0,477.0,1319.0,31.4,0.0,398.0,20362.0,1298.7179,229,6.4270000000000005
807,2020-11-06,1.5176,15925.0,4.68,411746.0,129.0,91.0,27.0,91.0,632.0,1585.0,31.05,0.0,541.0,24168.0,1511.5481,225,7.249
808,2020-11-07,1.5746,12728.0,4.81,323397.0,129.0,80.0,41.0,72.0,479.0,1174.0,30.84,0.0,407.0,20041.0,1266.7376,227,5.559
809,2020-11-08,1.5474,11945.0,4.7,306240.0,105.0,71.0,20.0,70.0,457.0,1219.0,30.83,0.0,387.0,18484.0,1169.1803,227,6.245
810,2020-11-09,1.5367,12181.0,4.63,316518.0,105.0,54.0,27.0,74.0,471.0,1179.0,30.87,0.0,397.0,18719.0,1181.4633,227,6.4110000000000005
811,2020-11-10,1.5081,10881.0,4.67,279838.0,86.0,54.0,25.0,58.0,406.0,942.0,31.01,0.0,348.0,16410.0,1029.94,225,5.695
812,2020-11-11,1.5163,10899.0,4.88,261782.0,69.0,85.0,21.0,80.0,424.0,913.0,30.59,0.0,344.0,16526.0,1013.5136,220,5.888
813,2020-11-12,1.5251,9559.0,4.58,246526.0,67.0,44.0,14.0,81.0,381.0,787.0,31.07,0.0,300.0,14578.0,930.1364,229,5.167999999999999
814,2020-11-13,1.4804,8821.0,4.6,222891.0,55.0,34.0,17.0,63.0,314.0,673.0,29.81,0.0,251.0,13059.0,793.7402,218,3.985
815,2020-11-14,1.4516,9026.0,5.0,190170.0,239.0,44.0,9.0,73.0,255.0,1085.0,32.08,1.0,182.0,13102.0,836.4643,229,4.272
816,2020-11-15,1.5352,13583.0,5.12,304560.0,202.0,66.0,17.0,80.0,387.0,1716.0,35.22,0.0,307.0,20852.0,1452.319,250,8.099
817,2020-11-16,1.5189,10995.0,4.68,272382.0,100.0,54.0,30.0,60.0,359.0,904.0,31.52,0.0,299.0,16700.0,1056.7248,227,5.156000000000001
818,2020-11-17,1.5343,10916.0,4.81,266973.0,74.0,52.0,27.0,71.0,406.0,840.0,31.63,0.0,335.0,16748.0,1073.1706,230,4.816
819,2020-11-18,1.5438,10913.0,4.68,275045.0,61.0,77.0,22.0,70.0,417.0,796.0,31.1,0.0,347.0,16848.0,1072.5755,229,4.6160000000000005
820,2020-11-19,1.5657,10251.0,4.49,277336.0,67.0,59.0,20.0,92.0,366.0,675.0,30.93,0.0,274.0,16050.0,1018.8113,228,4.085
821,2020-11-20,1.5592,10425.0,4.65,273952.0,82.0,62.0,26.0,78.0,375.0,752.0,31.3,0.0,297.0,16255.0,1047.2077,231,4.077
822,2020-11-21,1.5643,10094.0,4.69,263190.0,59.0,59.0,22.0,67.0,355.0,693.0,31.14,0.0,288.0,15790.0,1019.1002,232,4.14
823,2020-11-22,1.525,10033.0,4.57,263855.0,77.0,72.0,15.0,61.0,364.0,770.0,30.89,0.0,303.0,15300.0,977.7678,230,4.083
824,2020-11-23,1.5513,9786.0,4.84,247522.0,61.0,58.0,18.0,74.0,360.0,668.0,30.52,0.0,286.0,15181.0,949.9846,225,4.309
825,2020-11-24,1.531,9934.0,4.76,250127.0,74.0,71.0,18.0,73.0,370.0,700.0,30.44,0.0,297.0,15209.0,945.6625,223,4.319
826,2020-11-25,1.5227,9484.0,4.88,231211.0,52.0,62.0,22.0,67.0,323.0,653.0,30.16,0.0,256.0,14441.0,886.3053,220,4.143
827,2020-11-26,1.524,9523.0,4.89,230839.0,57.0,51.0,13.0,70.0,342.0,738.0,30.55,0.0,272.0,14513.0,908.4494,225,4.353
828,2020-11-27,1.5001,9929.0,5.04,232342.0,49.0,65.0,25.0,63.0,342.0,703.0,29.52,0.0,279.0,14894.0,882.6492,213,4.604
829,2020-11-28,1.5114,10206.0,5.06,239017.0,45.0,49.0,21.0,78.0,356.0,788.0,29.78,0.0,278.0,15425.0,920.6795,214,4.18
830,2020-11-29,1.5259,10509.0,4.97,252523.0,55.0,56.0,25.0,68.0,390.0,726.0,29.52,0.0,322.0,16036.0,967.7679,217,4.287
831,2020-11-30,1.5325,10197.0,5.0,243996.0,61.0,58.0,14.0,79.0,358.0,744.0,28.43,0.0,279.0,15627.0,907.3709,209,3.495
832,2020-12-01,1.5307,10835.0,5.11,254797.0,69.0,56.0,18.0,81.0,327.0,708.0,30.01,0.0,246.0,16585.0,1008.334,218,4.191
833,2020-12-02,1.5289,13098.0,5.08,311317.0,63.0,55.0,34.0,76.0,416.0,848.0,29.56,0.0,340.0,20026.0,1250.6453,224,4.439
834,2020-12-03,1.4995,14350.0,5.02,336775.0,52.0,85.0,29.0,93.0,457.0,779.0,28.89,0.0,364.0,21518.0,1322.1198,221,4.908
835,2020-12-04,1.5171,14773.0,4.96,358798.0,89.0,50.0,20.0,87.0,444.0,887.0,28.91,0.0,357.0,22412.0,1365.8515,219,4.85
836,2020-12-05,1.5081,13286.0,4.9,323144.0,67.0,55.0,22.0,83.0,443.0,880.0,29.58,0.0,360.0,20036.0,1240.3746,222,4.613
837,2020-12-06,1.5235,22064.0,5.29,475500.0,363.0,126.0,36.0,157.0,521.0,2886.0,32.04,1.0,364.0,33615.0,2142.2095,229,8.541
838,2020-12-07,1.5375,19156.0,5.13,444824.0,153.0,127.0,29.0,96.0,491.0,1720.0,31.24,0.0,395.0,29453.0,1833.7411,224,6.973
839,2020-12-08,1.5496,14610.0,4.85,362584.0,87.0,85.0,27.0,70.0,382.0,1136.0,30.75,0.0,312.0,22639.0,1393.1875,221,5.361000000000001
840,2020-12-09,1.5587,14996.0,4.82,374978.0,94.0,97.0,27.0,65.0,420.0,1215.0,30.83,0.0,355.0,23375.0,1430.4985,220,6.1160000000000005
841,2020-12-10,1.5406,15777.0,4.78,400179.0,85.0,107.0,23.0,65.0,483.0,1225.0,30.65,0.0,418.0,24306.0,1511.9323,223,6.4270000000000005
842,2020-12-11,1.5228,14427.0,4.7,368394.0,112.0,71.0,35.0,83.0,419.0,1042.0,30.54,0.0,336.0,21969.0,1361.595,223,5.801
843,2020-12-12,1.5249,16482.0,4.75,417131.0,114.0,71.0,29.0,69.0,473.0,1110.0,30.2,0.0,404.0,25134.0,1557.0439999999999,223,5.7010000000000005
844,2020-12-13,1.5232,16500.0,4.82,405577.0,113.0,89.0,34.0,79.0,468.0,1118.0,29.65,0.0,389.0,25133.0,1546.6814,221,6.485
845,2020-12-14,1.5125,13589.0,4.47,361176.0,99.0,80.0,26.0,78.0,425.0,861.0,30.4,0.0,347.0,20553.0,1291.1822,226,4.904
846,2020-12-15,1.5506,34870.0,6.03,684503.0,600.0,172.0,70.0,147.0,874.0,4203.0,37.55,1.0,727.0,54071.0,4001.4663,266,21.309
847,2020-12-16,1.588,26778.0,5.21,621307.0,244.0,135.0,47.0,99.0,647.0,2206.0,34.64,0.0,548.0,42524.0,2940.2588,248,14.012
848,2020-12-17,1.5146,25497.0,5.03,601907.0,180.0,110.0,40.0,110.0,657.0,1769.0,33.07,0.0,547.0,38618.0,2546.575,237,11.464
849,2020-12-18,1.5352,36371.0,4.96,877100.0,200.0,160.0,64.0,120.0,932.0,2597.0,34.21,0.0,812.0,55838.0,3749.7553,241,18.908
850,2020-12-19,1.5881,25690.0,4.82,653755.0,140.0,123.0,44.0,113.0,726.0,1877.0,33.82,0.0,613.0,40799.0,2701.9665,238,11.867
851,2020-12-20,1.575,21484.0,4.7,554528.0,135.0,126.0,44.0,102.0,636.0,1608.0,32.68,0.0,534.0,33837.0,2155.4848,229,9.53
852,2020-12-21,1.5697,21180.0,4.91,522697.0,102.0,115.0,27.0,99.0,591.0,1542.0,32.95,0.0,492.0,33247.0,2116.4894,229,10.696
853,2020-12-22,1.5681,24223.0,4.85,574237.0,394.0,144.0,44.0,130.0,648.0,2863.0,32.64,1.0,518.0,37984.0,2379.1771,225,10.744000000000002
854,2020-12-23,1.6234,16100.0,4.74,415172.0,133.0,103.0,23.0,91.0,467.0,1391.0,31.58,0.0,376.0,26136.0,1615.6392,222,7.547999999999999
855,2020-12-24,1.6037,15091.0,4.71,389860.0,89.0,74.0,38.0,73.0,518.0,1136.0,30.94,0.0,445.0,24202.0,1463.9452,217,6.6610000000000005
856,2020-12-25,1.5921,14832.0,4.75,375538.0,97.0,50.0,34.0,76.0,510.0,1127.0,29.99,0.0,434.0,23614.0,1389.7261,211,6.7379999999999995
857,2020-12-26,1.635,13266.0,4.89,336298.0,114.0,91.0,24.0,74.0,432.0,937.0,30.42,0.0,358.0,21690.0,1299.2969,215,6.015
858,2020-12-27,1.6461,12346.0,4.91,312074.0,87.0,106.0,30.0,87.0,452.0,964.0,29.83,0.0,365.0,20323.0,1196.6914,211,4.76
859,2020-12-28,1.6154,14702.0,4.83,373796.0,110.0,74.0,35.0,64.0,487.0,1106.0,30.22,0.0,423.0,23750.0,1414.7931,214,6.017
860,2020-12-29,1.5982,14576.0,4.86,363124.0,95.0,86.0,36.0,89.0,483.0,1007.0,29.57,0.0,394.0,23296.0,1365.7938,211,5.912000000000001
861,2020-12-30,1.6289,13116.0,4.84,335429.0,75.0,66.0,21.0,87.0,521.0,967.0,29.49,0.0,434.0,21365.0,1263.3439,212,5.287000000000001
862,2020-12-31,1.6126,9963.0,4.75,253044.0,55.0,54.0,14.0,66.0,353.0,694.0,28.85,0.0,287.0,16066.0,931.7812,208,2.984
863,2021-01-01,1.5921,11889.0,4.86,298852.0,71.0,66.0,23.0,77.0,403.0,827.0,29.79,0.0,326.0,18929.0,1140.1817,216,3.305
864,2021-01-02,1.6044,12624.0,4.91,317042.0,82.0,75.0,27.0,81.0,390.0,905.0,30.24,0.0,309.0,20254.0,1255.0349,223,3.2489999999999997
865,2021-01-03,1.6258,15171.0,4.98,384538.0,95.0,98.0,35.0,104.0,567.0,1168.0,29.82,0.0,463.0,24665.0,1506.131,219,3.477
866,2021-01-04,1.6282,16093.0,5.02,404271.0,91.0,78.0,25.0,100.0,529.0,1116.0,28.63,0.0,429.0,26203.0,1521.6997,209,3.858
867,2021-01-05,1.6415,14866.0,5.13,367473.0,82.0,82.0,36.0,85.0,561.0,1059.0,29.37,0.0,476.0,24403.0,1447.6896,213,4.093999999999999
868,2021-01-06,1.6546,16311.0,5.1,409606.0,103.0,96.0,25.0,131.0,574.0,1282.0,30.03,0.0,443.0,26988.0,1623.2019,216,5.375
869,2021-01-07,1.6673,14768.0,5.19,364369.0,89.0,83.0,23.0,94.0,464.0,916.0,29.78,0.0,370.0,24622.0,1472.7239,215,4.383
870,2021-01-08,1.6128,18531.0,5.06,460591.0,101.0,59.0,34.0,92.0,603.0,1145.0,29.29,0.0,511.0,29887.0,1766.4443,212,5.992999999999999
871,2021-01-09,1.5701,22003.0,5.16,502222.0,400.0,153.0,41.0,174.0,546.0,2283.0,30.75,1.0,372.0,34546.0,1939.3854,202,6.439
872,2021-01-10,1.5816,19239.0,5.1,461844.0,187.0,93.0,22.0,115.0,516.0,1402.0,30.52,0.0,401.0,30428.0,1755.1839,207,5.398
873,2021-01-11,1.5423,21012.0,5.05,496703.0,153.0,99.0,37.0,97.0,540.0,1432.0,30.54,0.0,443.0,32407.0,1853.1253,205,6.571000000000001
874,2021-01-12,1.5233,22823.0,5.11,509320.0,237.0,92.0,52.0,132.0,520.0,1904.0,31.28,1.0,388.0,34767.0,1957.0523,202,7.237
875,2021-01-13,1.5430000000000001,23630.0,4.94,565282.0,140.0,104.0,33.0,116.0,554.0,1786.0,31.82,0.0,438.0,36461.0,2063.9793,203,7.475
876,2021-01-14,1.5659,19177.0,4.81,477655.0,84.0,110.0,33.0,114.0,517.0,1215.0,30.11,0.0,403.0,30030.0,1683.5226,201,6.091
877,2021-01-15,1.557,17558.0,4.88,424741.0,101.0,105.0,20.0,87.0,443.0,940.0,30.63,0.0,356.0,27337.0,1530.0084,201,5.785
878,2021-01-16,1.5251,18074.0,4.87,429552.0,83.0,84.0,25.0,119.0,477.0,867.0,30.94,0.0,358.0,27564.0,1580.1867,206,7.0120000000000005
879,2021-01-17,1.5506,28781.0,5.42,611429.0,945.0,139.0,41.0,192.0,751.0,2829.0,35.4,1.0,559.0,44628.0,3285.8949,265,11.919
880,2021-01-18,1.5637,28504.0,4.69,719101.0,320.0,96.0,61.0,122.0,737.0,1774.0,33.01,0.0,615.0,44571.0,3032.922,244,11.216
881,2021-01-19,1.5278,24661.0,4.68,606515.0,164.0,113.0,26.0,112.0,572.0,1235.0,31.54,0.0,460.0,37677.0,2331.0099,222,9.927
882,2021-01-20,1.5098,23391.0,4.64,570625.0,121.0,118.0,32.0,105.0,523.0,1170.0,31.65,0.0,418.0,35316.0,2176.4246,221,9.494
883,2021-01-21,1.5399,23574.0,4.69,563511.0,416.0,130.0,25.0,117.0,539.0,2527.0,31.06,1.0,422.0,36301.0,2084.3824,206,8.827
884,2021-01-22,1.5501,22351.0,4.63,560713.0,148.0,124.0,27.0,116.0,559.0,1330.0,31.27,0.0,443.0,34646.0,2075.1637,215,9.904
885,2021-01-23,1.5614,18188.0,4.72,454647.0,117.0,86.0,41.0,114.0,461.0,1103.0,31.71,0.0,347.0,28398.0,1693.7595,214,7.439
886,2021-01-24,1.5269,16990.0,4.95,400888.0,98.0,92.0,32.0,120.0,453.0,894.0,30.31,0.0,333.0,25942.0,1414.7746,196,6.297000000000001
887,2021-01-25,1.486,17499.0,4.8,411174.0,86.0,86.0,12.0,82.0,460.0,932.0,29.64,0.0,378.0,26004.0,1412.8612,195,5.955
888,2021-01-26,1.4959,23410.0,5.41,472654.0,414.0,119.0,34.0,173.0,435.0,2708.0,33.0,1.0,262.0,35020.0,2222.1884,228,10.158
889,2021-01-27,1.5938,23062.0,5.27,504668.0,446.0,132.0,42.0,121.0,425.0,2951.0,34.21,1.0,304.0,36757.0,2367.9697,231,10.562000000000001
890,2021-01-28,1.6353,16429.0,4.77,414225.0,130.0,102.0,33.0,149.0,364.0,1487.0,32.64,0.0,215.0,26866.0,1701.6232,228,6.609
891,2021-01-29,1.6411,16452.0,4.82,420435.0,105.0,97.0,37.0,78.0,423.0,1204.0,31.47,0.0,345.0,27000.0,1695.6554,226,8.196
892,2021-01-30,1.614,29231.0,5.48,654067.0,213.0,143.0,53.0,143.0,607.0,3012.0,12.34,0.0,464.0,47179.0,3067.1568,234,14.311
893,2021-01-31,1.6638,19319.0,4.47,531548.0,119.0,109.0,33.0,117.0,533.0,1220.0,30.76,0.0,416.0,32142.0,1941.3517,217,8.337
894,2021-02-01,1.6427,18406.0,4.63,485367.0,94.0,109.0,43.0,102.0,510.0,1193.0,31.02,0.0,408.0,30236.0,1804.3343,214,8.549
895,2021-02-02,1.6121,23328.0,5.23,526854.0,346.0,108.0,28.0,144.0,534.0,3099.0,34.85,1.0,390.0,37607.0,2531.3762,242,12.09
896,2021-02-03,1.6622,16542.0,5.09,398048.0,124.0,87.0,28.0,101.0,376.0,1471.0,32.55,0.0,275.0,27496.0,1745.0813,228,9.296
897,2021-02-04,1.6255,14805.0,4.94,360696.0,83.0,81.0,20.0,103.0,334.0,1048.0,31.87,0.0,231.0,24066.0,1472.3777,220,7.848
898,2021-02-05,1.6421,17140.0,5.07,415586.0,82.0,74.0,24.0,96.0,439.0,1133.0,34.25,0.0,343.0,28145.0,1852.5772,236,9.232000000000001
899,2021-02-06,1.7204,34995.0,5.49,814866.0,460.0,141.0,54.0,161.0,792.0,4442.0,39.45,1.0,631.0,60207.0,5342.9158,319,25.87
900,2021-02-07,1.7911,25172.0,4.68,709956.0,135.0,79.0,35.0,122.0,692.0,2142.0,35.58,0.0,570.0,45085.0,3463.8283,276,15.872
901,2021-02-08,1.7788,20675.0,4.61,592458.0,123.0,90.0,29.0,96.0,586.0,1637.0,34.06,0.0,490.0,36776.0,2656.6589,260,12.875
902,2021-02-09,1.7307,43987.0,5.7,977907.0,366.0,95.0,53.0,144.0,780.0,4992.0,36.59,1.0,636.0,76129.0,5572.4677,263,32.73
903,2021-02-10,1.7121,31362.0,4.75,829491.0,134.0,73.0,35.0,124.0,662.0,2399.0,33.41,0.0,538.0,53694.0,3655.1258,245,22.340999999999998
904,2021-02-11,1.7280000000000002,27352.0,4.62,753985.0,115.0,96.0,40.0,94.0,637.0,1801.0,32.37,0.0,543.0,47263.0,3109.9677,236,20.173
905,2021-02-12,1.7454,50427.0,5.24,1227740.0,456.0,151.0,50.0,150.0,919.0,5186.0,38.31,1.0,769.0,88017.0,7284.6442,297,47.053000000000004
906,2021-02-13,1.7422,32456.0,4.64,868863.0,241.0,116.0,42.0,132.0,714.0,2550.0,35.09,1.0,582.0,56544.0,4182.0782,266,27.28
907,2021-02-14,1.7904,59129.0,5.56,1391599.0,409.0,206.0,84.0,158.0,1191.0,6588.0,40.57,0.0,1033.0,105864.0,9004.9934,306,50.458
908,2021-02-15,1.7913,33428.0,4.54,946211.0,127.0,106.0,44.0,128.0,740.0,2221.0,35.11,0.0,612.0,59879.0,4323.9904,259,27.868000000000002
909,2021-02-16,1.8438,29030.0,4.47,865075.0,111.0,117.0,42.0,117.0,734.0,1706.0,34.41,0.0,617.0,53525.0,3781.4736,254,24.649
910,2021-02-17,1.6380000000000001,73069.0,6.16,1405643.0,1889.0,902.0,94.0,190.0,1684.0,10416.0,36.69,1.0,1494.0,119684.0,8573.9336,257,56.553999999999995
911,2021-02-18,1.6863,49223.0,5.21,1167770.0,564.0,382.0,48.0,113.0,1312.0,4965.0,34.39,0.0,1199.0,83007.0,5636.0404,244,32.400999999999996
912,2021-02-19,1.7398,45978.0,4.72,1211646.0,494.0,281.0,58.0,137.0,1205.0,4136.0,32.27,1.0,1068.0,79991.0,5118.1348,230,28.313000000000002
913,2021-02-20,1.8286,68537.0,5.17,1748191.0,673.0,212.0,88.0,208.0,1568.0,8001.0,40.11,0.0,1360.0,125327.0,10518.4267,302,59.431000000000004
914,2021-02-21,1.8308,58094.0,5.39,1424278.0,484.0,226.0,95.0,237.0,1119.0,6471.0,14.76,1.0,882.0,106358.0,6696.4993,226,37.724000000000004
915,2021-02-22,1.8679,37517.0,4.57,1112094.0,243.0,162.0,56.0,147.0,910.0,3054.0,23.55,0.0,763.0,70077.0,4546.8685,233,24.338
916,2021-02-23,1.8662,49709.0,5.2,1292423.0,727.0,163.0,83.0,179.0,1020.0,6351.0,38.74,1.0,841.0,92769.0,7000.5893,271,40.861
917,2021-02-24,1.913,29868.0,4.63,878933.0,168.0,117.0,47.0,181.0,864.0,2758.0,34.77,0.0,683.0,57137.0,3965.0119,249,20.061
918,2021-02-25,1.9293,26052.0,4.52,805903.0,165.0,106.0,39.0,124.0,686.0,2122.0,33.88,0.0,562.0,50263.0,3420.861,245,16.491
919,2021-02-26,1.9685,53887.0,5.68,1368480.0,869.0,165.0,78.0,200.0,1198.0,7568.0,43.23,1.0,998.0,106075.0,8685.7344,294,48.397
920,2021-02-27,2.0724,30282.0,4.83,952476.0,177.0,138.0,53.0,127.0,807.0,2913.0,37.06,0.0,680.0,62757.0,4555.7275,261,22.268
921,2021-02-28,2.0437,23688.0,4.68,754073.0,147.0,61.0,28.0,108.0,602.0,1923.0,35.49,0.0,494.0,48411.0,3382.5129,251,15.556
922,2021-03-01,1.8581,45500.0,5.42,1123103.0,658.0,131.0,55.0,170.0,795.0,5929.0,40.76,1.0,625.0,84545.0,6407.514,272,31.526999999999997
923,2021-03-02,1.9965,25206.0,4.71,776005.0,158.0,98.0,28.0,103.0,624.0,2191.0,35.22,0.0,521.0,50323.0,3442.5761,246,20.063
924,2021-03-03,1.9121,24142.0,4.92,668825.0,288.0,98.0,39.0,112.0,577.0,2392.0,35.92,1.0,465.0,46162.0,3279.3245,255,18.136
925,2021-03-04,1.8029,69405.0,6.18,1434418.0,552.0,208.0,94.0,215.0,1028.0,7782.0,41.13,0.0,813.0,125128.0,10461.1531,300,75.125
926,2021-03-05,1.9129,41807.0,4.86,1154773.0,180.0,137.0,51.0,172.0,904.0,3021.0,34.22,0.0,732.0,79974.0,5506.5038,247,30.455
927,2021-03-06,1.9747,26456.0,4.81,772768.0,126.0,97.0,45.0,114.0,582.0,1796.0,34.12,0.0,468.0,52243.0,3568.6582,245,21.048000000000002
928,2021-03-07,1.7904,58187.0,5.58,1255165.0,714.0,190.0,67.0,181.0,870.0,6405.0,38.29,1.0,689.0,104178.0,8475.8451,292,52.783
929,2021-03-08,1.8395,35290.0,4.61,977127.0,386.0,152.0,36.0,125.0,620.0,3211.0,34.72,1.0,495.0,64915.0,4543.397,251,28.323
930,2021-03-09,1.7825,53933.0,5.63,1220477.0,716.0,343.0,105.0,235.0,775.0,8397.0,18.51,0.0,540.0,96138.0,5334.3025,199,36.201
931,2021-03-10,1.8725,31206.0,4.54,904897.0,380.0,100.0,46.0,142.0,597.0,2691.0,33.76,1.0,455.0,58434.0,3967.8835,244,24.819000000000003
932,2021-03-11,1.8512,39433.0,4.68,1115625.0,409.0,104.0,65.0,186.0,753.0,3764.0,37.3,0.0,567.0,72999.0,5358.8417,264,34.096
